Format,LMUTelemetry v2
Version,1
Player,Dean Davids
TrackName,Algarve International Circuit
CarName,The Bend Team WRT 2025 #31:LM
SessionUTC,2025-11-18T16:41:03Z
LapTime [s],10431.874023
TrackLen [m],0.00
GameVersion,1.0
Event,Practice

LapDistance [m],LapTime [s],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Y [m],Z [m]
87.407,10431.874,0,217.09,7149.93,86.99,0.00,0.09,4,-183.15,-9.11,146.81
87.407,10431.874,0,217.09,7149.93,86.99,0.00,0.09,4,-183.15,-9.11,146.81
87.407,10431.874,0,217.20,7168.45,86.30,0.00,0.11,4,-183.49,-9.11,147.97
87.407,10431.874,0,217.32,7164.48,85.66,0.00,0.10,4,-183.83,-9.11,149.13
87.407,10431.874,0,217.32,7164.48,85.66,0.00,0.10,4,-183.83,-9.11,149.13
87.407,10431.874,0,217.42,7180.54,85.13,0.00,0.04,4,-184.17,-9.11,150.29
87.407,10431.874,0,217.54,7169.13,84.58,0.00,-0.02,4,-184.51,-9.11,151.45
87.407,10431.874,0,217.54,7169.13,84.58,0.00,-0.02,4,-184.51,-9.11,151.45
87.407,10431.874,0,217.65,7171.85,84.00,0.00,-0.09,4,-184.85,-9.11,152.61
87.407,10431.874,0,217.65,7171.85,84.00,0.00,-0.09,4,-184.85,-9.11,152.61
87.407,10431.874,0,217.76,7168.72,83.39,0.00,-0.11,4,-185.20,-9.11,153.77
99.466,10431.874,0,217.86,7174.62,82.79,0.00,-0.10,4,-185.54,-9.10,154.93
99.466,10431.874,0,217.86,7174.62,82.79,0.00,-0.10,4,-185.54,-9.10,154.93
99.466,10431.874,0,217.95,7178.87,82.18,0.00,-0.08,4,-185.88,-9.10,156.09
99.466,10431.874,0,218.06,7169.04,81.50,0.00,-0.02,4,-186.22,-9.10,157.25
99.466,10431.874,0,218.06,7169.04,81.50,0.00,-0.02,4,-186.22,-9.10,157.25
99.466,10431.874,0,218.14,7181.76,80.75,0.00,0.03,4,-186.56,-9.10,158.41
99.466,10431.874,0,218.14,7181.76,80.75,0.00,0.03,4,-186.56,-9.10,158.41
99.466,10431.874,0,218.24,7172.22,79.93,0.00,0.10,4,-186.90,-9.10,159.58
99.466,10431.874,0,218.31,7182.42,78.94,0.00,0.14,4,-187.24,-9.10,160.74
99.466,10431.874,0,218.31,7182.42,78.94,0.00,0.14,4,-187.24,-9.10,160.74
99.466,10431.874,0,218.40,7173.28,77.33,0.00,0.19,4,-187.59,-9.11,161.90
99.466,10431.874,0,218.46,7175.92,75.01,0.00,0.21,4,-187.93,-9.11,163.07
99.466,10431.874,0,218.46,7175.92,75.01,0.00,0.21,4,-187.93,-9.11,163.07
99.466,10431.874,0,218.51,7177.03,72.21,0.00,0.19,4,-188.27,-9.11,164.23
99.466,10431.874,0,218.51,7177.03,72.21,0.00,0.19,4,-188.27,-9.11,164.23
99.466,10431.874,0,218.56,7171.03,69.23,0.00,0.17,4,-188.61,-9.11,165.40
111.590,10431.874,0,218.59,7177.57,66.46,0.00,0.13,4,-188.95,-9.11,166.56
111.590,10431.874,0,218.59,7177.57,66.46,0.00,0.13,4,-188.95,-9.11,166.56
111.590,10431.874,0,218.61,7167.64,64.00,0.00,0.08,4,-189.30,-9.11,167.73
111.590,10431.874,0,218.61,7175.53,61.90,0.00,0.02,4,-189.64,-9.11,168.89
111.590,10431.874,0,218.61,7175.53,61.90,0.00,0.02,4,-189.64,-9.11,168.89
111.590,10431.874,0,218.62,7166.94,60.00,0.00,-0.03,4,-189.98,-9.11,170.06
111.590,10431.874,0,218.62,7166.94,60.00,0.00,-0.03,4,-189.98,-9.11,170.06
111.590,10431.874,0,218.61,7168.36,57.30,0.00,-0.09,4,-190.32,-9.11,171.22
111.590,10431.874,0,218.60,7158.51,53.51,0.00,-0.12,4,-190.66,-9.11,172.39
111.590,10431.874,0,218.60,7158.51,53.51,0.00,-0.12,4,-190.66,-9.11,172.39
111.590,10431.874,0,218.58,7146.24,48.83,0.00,-0.13,4,-191.00,-9.11,173.56
111.590,10431.874,0,218.53,7132.84,43.33,0.00,-0.12,4,-191.35,-9.11,174.72
111.590,10431.874,0,218.53,7132.84,43.33,0.00,-0.12,4,-191.35,-9.11,174.72
111.590,10431.874,0,218.46,7112.76,36.86,0.00,-0.06,4,-191.69,-9.11,175.89
111.590,10431.874,0,218.46,7112.76,36.86,0.00,-0.06,4,-191.69,-9.11,175.89
111.590,10431.874,0,218.34,7105.10,29.75,0.00,-0.02,4,-192.03,-9.11,177.05
123.707,10431.874,0,218.20,7097.73,22.59,0.00,0.03,4,-192.37,-9.11,178.21
123.707,10431.874,0,218.20,7097.73,22.59,0.00,0.03,4,-192.37,-9.11,178.21
123.707,10431.874,0,218.03,7092.04,16.01,0.00,0.05,4,-192.71,-9.11,179.38
123.707,10431.874,0,218.03,7092.04,16.01,0.00,0.05,4,-192.71,-9.11,179.38
123.707,10431.874,0,217.84,7081.22,10.88,0.00,0.06,4,-193.05,-9.11,180.54
123.707,10431.874,0,217.66,7074.30,6.11,0.00,0.04,4,-193.39,-9.12,181.70
123.707,10431.874,0,217.66,7074.30,6.11,0.00,0.04,4,-193.39,-9.12,181.70
123.707,10431.874,0,217.46,7076.50,2.42,0.00,0.01,4,-193.73,-9.12,182.86
123.707,10431.874,0,217.26,7075.80,0.03,0.00,-0.04,4,-194.07,-9.12,184.02
123.707,10431.874,0,217.26,7075.80,0.03,0.00,-0.04,4,-194.07,-9.12,184.02
123.707,10431.874,0,217.07,7069.37,0.00,0.00,-0.09,4,-194.41,-9.12,185.18
123.707,10431.874,0,217.07,7069.37,0.00,0.00,-0.09,4,-194.41,-9.12,185.18
123.707,10431.874,0,216.89,7061.09,0.00,0.00,-0.14,4,-194.75,-9.12,186.33
123.707,10431.874,0,216.69,7065.79,0.00,0.00,-0.19,4,-195.09,-9.12,187.49
123.707,10431.874,0,216.69,7065.79,0.00,0.00,-0.19,4,-195.09,-9.12,187.49
123.707,10431.874,0,216.52,7053.48,0.00,0.00,-0.25,4,-195.43,-9.12,188.64
135.760,10431.874,0,216.35,7044.19,0.00,0.00,-0.31,4,-195.76,-9.12,189.80
135.760,10431.874,0,216.35,7044.19,0.00,0.00,-0.31,4,-195.76,-9.12,189.80
135.760,10431.874,0,216.18,7024.69,0.00,0.00,-0.37,4,-196.10,-9.12,190.95
135.760,10431.874,0,215.99,7012.59,0.00,0.00,-0.38,4,-196.44,-9.12,192.10
135.760,10431.874,0,215.99,7012.59,0.00,0.00,-0.38,4,-196.44,-9.12,192.10
