Format,LMUTelemetry v2
Version,1
Player,Dean Davids
TrackName,Algarve International Circuit
CarName,The Bend Team WRT 2025 #31:LM
SessionUTC,2025-11-18T16:35:15Z
LapTime [s],10097.476562
TrackLen [m],0.00
GameVersion,1.0
Event,Practice

LapDistance [m],LapTime [s],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Y [m],Z [m]
5.544,10097.477,0,228.17,6315.89,100.00,0.00,0.49,5,-174.91,-8.76,60.16
56.696,10097.477,0,233.30,6472.44,100.00,0.00,-0.03,5,-191.84,-8.76,118.00
56.696,10097.477,0,233.30,6472.44,100.00,0.00,-0.03,5,-191.84,-8.76,118.00
56.696,10097.477,0,233.43,6457.05,100.00,0.00,0.01,5,-192.21,-8.76,119.24
56.696,10097.477,0,233.54,6453.81,100.00,0.00,0.02,5,-192.57,-8.75,120.49
56.696,10097.477,0,233.54,6453.81,100.00,0.00,0.02,5,-192.57,-8.75,120.49
69.648,10097.477,0,233.64,6454.16,100.00,0.00,-0.03,5,-192.94,-8.75,121.73
69.648,10097.477,0,233.74,6459.22,100.00,0.00,-0.07,5,-193.30,-8.74,122.98
69.648,10097.477,0,233.74,6459.22,100.00,0.00,-0.07,5,-193.30,-8.74,122.98
69.648,10097.477,0,233.85,6462.57,100.00,0.00,-0.08,5,-193.67,-8.74,124.23
69.648,10097.477,0,233.96,6460.93,100.00,0.00,-0.12,5,-194.04,-8.74,125.47
69.648,10097.477,0,233.96,6460.93,100.00,0.00,-0.12,5,-194.04,-8.74,125.47
69.648,10097.477,0,234.07,6467.60,99.99,0.00,-0.12,5,-194.40,-8.74,126.72
69.648,10097.477,0,234.07,6467.60,99.99,0.00,-0.12,5,-194.40,-8.74,126.72
69.648,10097.477,0,234.17,6468.80,99.95,0.00,-0.10,5,-194.77,-8.74,127.97
69.648,10097.477,0,234.27,6470.91,99.91,0.00,-0.10,5,-195.14,-8.74,129.22
69.648,10097.477,0,234.27,6470.91,99.91,0.00,-0.10,5,-195.14,-8.74,129.22
69.648,10097.477,0,234.36,6477.70,99.85,0.00,-0.07,5,-195.50,-8.74,130.47
69.648,10097.477,0,234.47,6472.36,99.75,0.00,-0.05,5,-195.87,-8.75,131.71
69.648,10097.477,0,234.47,6472.36,99.75,0.00,-0.05,5,-195.87,-8.75,131.71
69.648,10097.477,0,234.57,6478.07,99.63,0.00,-0.06,5,-196.24,-8.75,132.96
69.648,10097.477,0,234.57,6478.07,99.63,0.00,-0.06,5,-196.24,-8.75,132.96
82.667,10097.477,0,234.67,6482.17,99.55,0.00,-0.06,5,-196.61,-8.75,134.22
82.667,10097.477,0,234.77,6483.96,99.49,0.00,-0.06,5,-196.97,-8.75,135.47
82.667,10097.477,0,234.77,6483.96,99.49,0.00,-0.06,5,-196.97,-8.75,135.47
82.667,10097.477,0,234.88,6489.49,99.38,0.00,-0.05,5,-197.34,-8.76,136.72
82.667,10097.477,0,234.99,6491.13,99.32,0.00,-0.04,5,-197.71,-8.76,137.97
82.667,10097.477,0,234.99,6491.13,99.32,0.00,-0.04,5,-197.71,-8.76,137.97
82.667,10097.477,0,235.08,6498.11,99.25,0.00,-0.03,5,-198.08,-8.76,139.22
82.667,10097.477,0,235.08,6498.11,99.25,0.00,-0.03,5,-198.08,-8.76,139.22
82.667,10097.477,0,235.18,6497.06,99.12,0.00,-0.03,5,-198.45,-8.76,140.48
82.667,10097.477,0,235.27,6502.90,99.07,0.00,-0.05,5,-198.82,-8.76,141.73
82.667,10097.477,0,235.27,6502.90,99.07,0.00,-0.05,5,-198.82,-8.76,141.73
82.667,10097.477,0,235.38,6503.46,99.00,0.00,-0.04,5,-199.19,-8.76,142.98
82.667,10097.477,0,235.38,6503.46,99.00,0.00,-0.04,5,-199.19,-8.76,142.98
82.667,10097.477,0,235.48,6503.93,99.00,0.00,-0.01,5,-199.56,-8.76,144.24
82.667,10097.477,0,235.57,6511.33,98.99,0.00,-0.01,5,-199.93,-8.77,145.49
82.667,10097.477,0,235.57,6511.33,98.99,0.00,-0.01,5,-199.93,-8.77,145.49
95.748,10097.477,0,235.69,6511.60,99.00,0.00,0.04,5,-200.30,-8.77,146.75
95.748,10097.477,0,235.79,6511.20,99.03,0.00,0.10,5,-200.67,-8.77,148.01
95.748,10097.477,0,235.79,6511.20,99.03,0.00,0.10,5,-200.67,-8.77,148.01
95.748,10097.477,0,235.87,6515.80,99.07,0.00,0.16,5,-201.04,-8.77,149.26
95.748,10097.477,0,235.87,6515.80,99.07,0.00,0.16,5,-201.04,-8.77,149.26
95.748,10097.477,0,235.97,6515.87,99.01,0.00,0.22,5,-201.41,-8.77,150.52
95.748,10097.477,0,236.06,6523.79,99.02,0.00,0.32,5,-201.78,-8.77,151.78
95.748,10097.477,0,236.06,6523.79,99.02,0.00,0.32,5,-201.78,-8.77,151.78
95.748,10097.477,0,236.16,6533.96,98.99,0.00,0.42,5,-202.15,-8.77,153.03
95.748,10097.477,0,236.26,6532.97,98.99,0.00,0.48,5,-202.52,-8.77,154.29
95.748,10097.477,0,236.26,6532.97,98.99,0.00,0.48,5,-202.52,-8.77,154.29
95.748,10097.477,0,236.36,6532.61,99.01,0.00,0.53,5,-202.89,-8.76,155.55
95.748,10097.477,0,236.36,6532.61,99.01,0.00,0.53,5,-202.89,-8.76,155.55
95.748,10097.477,0,236.46,6529.86,98.98,0.00,0.51,5,-203.26,-8.76,156.81
95.748,10097.477,0,236.55,6540.33,98.97,0.00,0.44,5,-203.63,-8.76,158.07
95.748,10097.477,0,236.55,6540.33,98.97,0.00,0.44,5,-203.63,-8.76,158.07
108.874,10097.477,0,236.66,6538.28,98.97,0.00,0.36,5,-204.00,-8.76,159.34
108.874,10097.477,0,236.66,6538.28,98.97,0.00,0.36,5,-204.00,-8.76,159.34
108.874,10097.477,0,236.77,6537.10,98.99,0.00,0.22,5,-204.37,-8.76,160.60
108.874,10097.477,0,236.86,6543.13,98.95,0.00,0.05,5,-204.74,-8.76,161.86
108.874,10097.477,0,236.86,6543.13,98.95,0.00,0.05,5,-204.74,-8.76,161.86
108.874,10097.477,0,236.95,6543.22,98.92,0.00,-0.14,5,-205.11,-8.76,163.12
108.874,10097.477,0,237.04,6550.58,98.85,0.00,-0.33,5,-205.48,-8.76,164.39
108.874,10097.477,0,237.04,6550.58,98.85,0.00,-0.33,5,-205.48,-8.76,164.39
108.874,10097.477,0,237.14,6549.12,98.82,0.00,-0.49,5,-205.85,-8.76,165.65
108.874,10097.477,0,237.14,6549.12,98.82,0.00,-0.49,5,-205.85,-8.76,165.65
108.874,10097.477,0,237.25,6550.03,98.76,0.00,-0.60,5,-206.22,-8.76,166.92
108.874,10097.477,0,237.34,6556.48,98.69,0.00,-0.68,5,-206.59,-8.76,168.18
108.874,10097.477,0,237.34,6556.48,98.69,0.00,-0.68,5,-206.59,-8.76,168.18
108.874,10097.477,0,237.44,6556.42,98.66,0.00,-0.69,5,-206.96,-8.76,169.45
108.874,10097.477,0,237.53,6559.89,98.60,0.00,-0.65,5,-207.33,-8.77,170.71
108.874,10097.477,0,237.53,6559.89,98.60,0.00,-0.65,5,-207.33,-8.77,170.71
122.062,10097.477,0,237.62,6563.05,98.55,0.00,-0.59,5,-207.70,-8.77,171.98
122.062,10097.477,0,237.62,6563.05,98.55,0.00,-0.59,5,-207.70,-8.77,171.98
122.062,10097.477,0,237.71,6561.98,98.55,0.00,-0.51,5,-208.07,-8.77,173.25
122.062,10097.477,0,237.81,6569.37,98.53,0.00,-0.35,5,-208.45,-8.77,174.51
122.062,10097.477,0,237.81,6569.37,98.53,0.00,-0.35,5,-208.45,-8.77,174.51
122.062,10097.477,0,237.90,6576.13,98.49,0.00,-0.22,5,-208.82,-8.77,175.78
122.062,10097.477,0,238.00,6575.71,98.51,0.00,-0.08,5,-209.19,-8.77,177.05
122.062,10097.477,0,238.00,6575.71,98.51,0.00,-0.08,5,-209.19,-8.77,177.05
122.062,10097.477,0,238.10,6577.20,98.53,0.00,0.01,5,-209.57,-8.77,178.32
122.062,10097.477,0,238.20,6574.93,98.51,0.00,0.06,5,-209.94,-8.77,179.59
122.062,10097.477,0,238.20,6574.93,98.51,0.00,0.06,5,-209.94,-8.77,179.59
122.062,10097.477,0,238.28,6583.56,98.44,0.00,0.06,5,-210.32,-8.77,180.86
122.062,10097.477,0,238.37,6588.05,98.41,0.00,0.02,5,-210.69,-8.77,182.13
122.062,10097.477,0,238.37,6588.05,98.41,0.00,0.02,5,-210.69,-8.77,182.13
122.062,10097.477,0,238.47,6585.88,98.36,0.00,-0.04,5,-211.07,-8.77,183.40
122.062,10097.477,0,238.47,6585.88,98.36,0.00,-0.04,5,-211.07,-8.77,183.40
135.316,10097.477,0,238.56,6599.02,98.30,0.00,-0.08,5,-211.45,-8.77,184.67
135.316,10097.477,0,238.68,6593.51,98.25,0.00,-0.12,5,-211.82,-8.77,185.94
135.316,10097.477,0,238.68,6593.51,98.25,0.00,-0.12,5,-211.82,-8.77,185.94
135.316,10097.477,0,238.76,6600.69,98.20,0.00,-0.15,5,-212.20,-8.77,187.21
135.316,10097.477,0,238.84,6602.60,98.14,0.00,-0.20,5,-212.58,-8.77,188.48
135.316,10097.477,0,238.84,6602.60,98.14,0.00,-0.20,5,-212.58,-8.77,188.48
135.316,10097.477,0,238.92,6600.34,98.03,0.00,-0.19,5,-212.95,-8.78,189.75
135.316,10097.477,0,239.01,6602.26,97.93,0.00,-0.14,5,-213.33,-8.78,191.03
135.316,10097.477,0,239.01,6602.26,97.93,0.00,-0.14,5,-213.33,-8.78,191.03
135.316,10097.477,0,239.10,6605.00,97.84,0.00,-0.12,5,-213.71,-8.78,192.30
135.316,10097.477,0,239.18,6609.32,97.75,0.00,-0.04,5,-214.09,-8.79,193.57
135.316,10097.477,0,239.18,6609.32,97.75,0.00,-0.04,5,-214.09,-8.79,193.57
135.316,10097.477,0,239.28,6618.51,97.57,0.00,0.08,5,-214.46,-8.79,194.85
135.316,10097.477,0,239.28,6618.51,97.57,0.00,0.08,5,-214.46,-8.79,194.85
135.316,10097.477,0,239.39,6620.13,97.45,0.00,0.23,5,-214.84,-8.79,196.12
148.620,10097.477,0,239.48,6624.03,97.26,0.00,0.37,5,-215.22,-8.79,197.40
148.620,10097.477,0,239.48,6624.03,97.26,0.00,0.37,5,-215.22,-8.79,197.40
148.620,10097.477,0,239.58,6617.52,97.10,0.00,0.44,5,-215.60,-8.79,198.67
148.620,10097.477,0,239.58,6617.52,97.10,0.00,0.44,5,-215.60,-8.79,198.67
148.620,10097.477,0,239.69,6620.35,96.79,0.00,0.53,5,-215.98,-8.79,199.95
148.620,10097.477,0,239.77,6616.93,96.39,0.00,0.53,5,-216.36,-8.80,201.23
148.620,10097.477,0,239.77,6616.93,96.39,0.00,0.53,5,-216.36,-8.80,201.23
148.620,10097.477,0,239.88,6613.78,95.81,0.00,0.51,5,-216.74,-8.80,202.50
148.620,10097.477,0,239.88,6613.78,95.81,0.00,0.51,5,-216.74,-8.80,202.50
148.620,10097.477,0,239.94,6627.08,95.04,0.00,0.50,5,-217.12,-8.81,203.78
148.620,10097.477,0,240.04,6627.04,94.11,0.00,0.46,5,-217.50,-8.82,205.06
148.620,10097.477,0,240.04,6627.04,94.11,0.00,0.46,5,-217.50,-8.82,205.06
148.620,10097.477,0,240.14,6627.80,93.10,0.00,0.54,5,-217.88,-8.83,206.34
148.620,10097.477,0,240.23,6632.03,91.88,0.00,0.58,5,-218.26,-8.83,207.62
148.620,10097.477,0,240.23,6632.03,91.88,0.00,0.58,5,-218.26,-8.83,207.62
148.620,10097.477,0,240.32,6626.32,90.24,0.00,0.61,5,-218.64,-8.84,208.90
148.620,10097.477,0,240.32,6626.32,90.24,0.00,0.61,5,-218.64,-8.84,208.90
161.966,10097.477,0,240.40,6625.13,88.16,1.64,0.62,5,-219.01,-8.85,210.18
161.966,10097.477,0,240.44,6616.97,85.25,3.59,0.60,5,-219.39,-8.86,211.46
161.966,10097.477,0,240.44,6616.97,85.25,3.59,0.60,5,-219.39,-8.86,211.46
161.966,10097.477,0,240.45,6606.79,81.72,5.40,0.56,5,-219.77,-8.88,212.74
161.966,10097.477,0,240.42,6599.94,77.79,7.29,0.52,5,-220.15,-8.89,214.02
161.966,10097.477,0,240.42,6599.94,77.79,7.29,0.52,5,-220.15,-8.89,214.02
161.966,10097.477,0,240.35,6592.67,73.69,8.97,0.46,5,-220.52,-8.90,215.30
161.966,10097.477,0,240.25,6578.23,69.48,10.57,0.43,5,-220.90,-8.92,216.58
