Format,LMUTelemetry v2
Version,1
Player,Dean Davids
TrackName,Algarve International Circuit
CarName,The Bend Team WRT 2025 #31:LM
SessionUTC,2025-11-19T13:38:15Z
LapTime [s],0.000
TrackLen [m],0.00
GameVersion,1.0
Event,Practice

LapDistance [m],LapTime [s],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Y [m],Z [m]
86.042,0.000,0,15.16,1755.98,42.21,0.00,19.05,1,-161.39,-8.83,147.34
86.042,0.000,0,15.53,1756.40,41.72,0.00,20.90,1,-161.47,-8.83,147.32
86.042,0.000,0,15.53,1756.40,41.72,0.00,20.90,1,-161.47,-8.83,147.32
86.042,0.000,0,15.89,1757.08,40.89,0.00,22.78,1,-161.56,-8.83,147.30
86.042,0.000,0,16.25,1758.00,39.88,0.00,24.62,1,-161.64,-8.83,147.28
86.042,0.000,0,16.25,1758.00,39.88,0.00,24.62,1,-161.64,-8.83,147.28
86.082,0.000,0,16.60,1758.96,38.90,0.00,26.40,1,-161.73,-8.83,147.26
86.082,0.000,0,16.60,1758.96,38.90,0.00,26.40,1,-161.73,-8.83,147.26
86.082,0.000,0,16.94,1759.73,38.18,0.00,28.11,1,-161.82,-8.83,147.24
86.082,0.000,0,17.28,1760.25,37.78,0.00,29.75,1,-161.92,-8.83,147.22
86.082,0.000,0,17.28,1760.25,37.78,0.00,29.75,1,-161.92,-8.83,147.22
86.082,0.000,0,17.61,1760.48,37.60,0.00,31.30,1,-162.01,-8.83,147.20
86.082,0.000,0,17.95,1760.55,37.58,0.00,32.80,1,-162.11,-8.83,147.19
86.082,0.000,0,17.95,1760.55,37.58,0.00,32.80,1,-162.11,-8.83,147.19
86.082,0.000,0,18.29,1760.51,37.61,0.00,34.16,1,-162.21,-8.83,147.17
86.082,0.000,0,18.29,1760.51,37.61,0.00,34.16,1,-162.21,-8.83,147.17
86.082,0.000,0,18.63,1760.50,37.64,0.00,35.34,1,-162.31,-8.83,147.15
86.082,0.000,0,18.96,1760.52,37.61,0.00,36.37,1,-162.41,-8.83,147.13
86.082,0.000,0,18.96,1760.52,37.61,0.00,36.37,1,-162.41,-8.83,147.13
86.082,0.000,0,19.30,1760.51,37.63,0.00,37.19,1,-162.52,-8.83,147.11
86.082,0.000,0,19.30,1760.51,37.63,0.00,37.19,1,-162.52,-8.83,147.11
86.082,0.000,0,19.64,1760.47,37.65,0.00,37.83,1,-162.62,-8.83,147.09
86.250,0.000,0,19.98,1760.47,37.65,0.00,38.32,1,-162.73,-8.83,147.07
86.250,0.000,0,19.98,1760.47,37.65,0.00,38.32,1,-162.73,-8.83,147.07
86.250,0.000,0,20.32,1760.48,37.64,0.00,38.69,1,-162.84,-8.83,147.06
86.250,0.000,0,20.66,1760.51,37.60,0.00,38.94,1,-162.95,-8.83,147.04
86.250,0.000,0,20.66,1760.51,37.60,0.00,38.94,1,-162.95,-8.83,147.04
86.250,0.000,0,21.00,1760.54,37.58,0.00,39.15,1,-163.07,-8.84,147.02
