Format,LMUTelemetry v2
Version,1
Player,Dean Davids
TrackName,Bahrain International Circuit
CarName,Toyota Gazoo Racing 2025 #7:LM
SessionUTC,2025-11-19T13:44:43Z
LapTime [s],137.562088
TrackLen [m],0.00
GameVersion,1.0
Event,Practice

LapDistance [m],LapTime [s],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Y [m],Z [m]
71.049,137.562,0,259.05,8389.20,99.14,0.00,-0.05,5,-214.80,7.34,-197.52
71.049,137.562,0,259.05,8389.20,99.14,0.00,-0.05,5,-214.80,7.34,-197.52
71.049,137.562,0,259.16,8390.48,99.13,0.00,-0.05,5,-214.74,7.34,-196.08
71.049,137.562,0,259.16,8390.48,99.13,0.00,-0.05,5,-214.74,7.34,-196.08
71.049,137.562,0,259.28,8393.06,99.12,0.00,-0.05,5,-214.67,7.34,-194.64
71.049,137.562,0,259.28,8393.06,99.12,0.00,-0.05,5,-214.67,7.34,-194.64
71.049,137.562,0,259.40,8389.31,99.15,0.00,-0.05,5,-214.60,7.34,-193.20
71.049,137.562,0,259.51,8398.36,99.14,0.00,-0.06,5,-214.53,7.34,-191.76
71.049,137.562,0,259.51,8398.36,99.14,0.00,-0.06,5,-214.53,7.34,-191.76
71.049,137.562,0,259.44,8287.60,99.12,0.00,-0.07,5,-214.46,7.34,-190.32
71.049,137.562,0,259.44,8287.60,99.12,0.00,-0.07,5,-214.46,7.34,-190.32
71.049,137.562,0,259.26,8278.72,99.11,0.00,-0.07,5,-214.40,7.34,-188.88
71.049,137.562,0,259.14,8371.33,99.12,0.00,-0.07,5,-214.33,7.34,-187.44
71.049,137.562,0,259.14,8371.33,99.12,0.00,-0.07,5,-214.33,7.34,-187.44
71.049,137.562,0,259.27,8392.23,99.13,0.00,-0.07,5,-214.26,7.34,-186.00
71.049,137.562,0,259.27,8392.23,99.13,0.00,-0.07,5,-214.26,7.34,-186.00
71.049,137.562,0,259.41,8391.10,99.14,0.00,-0.08,5,-214.19,7.34,-184.56
71.049,137.562,0,259.41,8391.10,99.14,0.00,-0.08,5,-214.19,7.34,-184.56
85.433,137.562,0,259.52,8394.63,99.15,0.00,-0.07,5,-214.13,7.34,-183.12
85.433,137.562,0,259.61,8360.03,99.15,0.00,-0.07,5,-214.06,7.34,-181.68
85.433,137.562,0,259.61,8360.03,99.15,0.00,-0.07,5,-214.06,7.34,-181.68
85.433,137.562,0,259.48,8284.01,99.16,0.00,-0.05,5,-213.99,7.34,-180.24
85.433,137.562,0,259.48,8284.01,99.16,0.00,-0.05,5,-213.99,7.34,-180.24
85.433,137.562,0,259.29,8277.66,99.14,0.00,-0.06,5,-213.92,7.34,-178.80
85.433,137.562,0,259.25,8382.14,99.13,0.00,-0.05,5,-213.86,7.34,-177.37
85.433,137.562,0,259.25,8382.14,99.13,0.00,-0.05,5,-213.86,7.34,-177.37
85.433,137.562,0,259.39,8391.35,99.13,0.00,-0.05,5,-213.79,7.34,-175.93
85.433,137.562,0,259.39,8391.35,99.13,0.00,-0.05,5,-213.79,7.34,-175.93
85.433,137.562,0,259.50,8396.90,99.10,0.00,-0.06,5,-213.72,7.34,-174.49
85.433,137.562,0,259.61,8398.00,99.11,0.00,-0.06,5,-213.66,7.34,-173.05
85.433,137.562,0,259.61,8398.00,99.11,0.00,-0.06,5,-213.66,7.34,-173.05
85.433,137.562,0,259.67,8308.49,99.12,0.00,-0.06,5,-213.59,7.34,-171.61
85.433,137.562,0,259.67,8308.49,99.12,0.00,-0.06,5,-213.59,7.34,-171.61
85.433,137.562,0,259.48,8286.31,99.12,0.00,-0.06,5,-213.52,7.34,-170.16
85.433,137.562,0,259.48,8286.31,99.12,0.00,-0.06,5,-213.52,7.34,-170.16
99.823,137.562,0,259.31,8273.05,99.09,0.00,-0.06,5,-213.45,7.34,-168.73
99.823,137.562,0,259.36,8391.70,99.08,0.00,-0.09,5,-213.39,7.34,-167.29
99.823,137.562,0,259.36,8391.70,99.08,0.00,-0.09,5,-213.39,7.34,-167.29
99.823,137.562,0,259.48,8396.16,99.14,0.00,-0.10,5,-213.32,7.34,-165.85
99.823,137.562,0,259.48,8396.16,99.14,0.00,-0.10,5,-213.32,7.34,-165.85
99.823,137.562,0,259.59,8396.33,99.13,0.00,-0.12,5,-213.25,7.34,-164.41
99.823,137.562,0,259.63,8299.44,99.09,0.00,-0.12,5,-213.19,7.34,-162.97
99.823,137.562,0,259.63,8299.44,99.09,0.00,-0.12,5,-213.19,7.34,-162.97
99.823,137.562,0,259.43,8291.84,99.12,0.00,-0.11,5,-213.12,7.34,-161.53
99.823,137.562,0,259.43,8291.84,99.12,0.00,-0.11,5,-213.12,7.34,-161.53
99.823,137.562,0,259.24,8310.93,99.13,0.00,-0.09,5,-213.06,7.34,-160.09
99.823,137.562,0,259.32,8398.26,99.10,0.00,-0.09,5,-212.99,7.34,-158.65
99.823,137.562,0,259.32,8398.26,99.10,0.00,-0.09,5,-212.99,7.34,-158.65
99.823,137.562,0,259.45,8393.61,99.02,0.00,-0.08,5,-212.93,7.34,-157.21
99.823,137.562,0,259.45,8393.61,99.02,0.00,-0.08,5,-212.93,7.34,-157.21
99.823,137.562,0,259.58,8389.60,99.08,0.00,-0.08,5,-212.86,7.34,-155.77
99.823,137.562,0,259.68,8397.16,99.07,0.00,-0.08,5,-212.79,7.34,-154.33
114.228,137.562,0,259.68,8397.16,99.07,0.00,-0.08,5,-212.79,7.34,-154.33
114.228,137.562,0,259.73,8320.99,99.06,0.00,-0.09,5,-212.73,7.34,-152.88
114.228,137.562,0,259.73,8320.99,99.06,0.00,-0.09,5,-212.73,7.34,-152.88
114.228,137.562,0,259.54,8295.82,99.06,0.00,-0.10,5,-212.66,7.34,-151.44
114.228,137.562,0,259.54,8295.82,99.06,0.00,-0.10,5,-212.66,7.34,-151.44
114.228,137.562,0,259.36,8289.16,99.07,0.00,-0.12,5,-212.60,7.34,-150.00
114.228,137.562,0,259.40,8389.76,99.05,0.00,-0.15,5,-212.53,7.34,-148.56
114.228,137.562,0,259.40,8389.76,99.05,0.00,-0.15,5,-212.53,7.34,-148.56
114.228,137.562,0,259.53,8397.20,99.05,0.00,-0.16,5,-212.47,7.34,-147.12
114.228,137.562,0,259.53,8397.20,99.05,0.00,-0.16,5,-212.47,7.34,-147.12
114.228,137.562,0,259.65,8394.76,99.10,0.00,-0.16,5,-212.41,7.34,-145.68
114.228,137.562,0,259.74,8361.53,99.12,0.00,-0.15,5,-212.34,7.34,-144.24
114.228,137.562,0,259.74,8361.53,99.12,0.00,-0.15,5,-212.34,7.34,-144.24
114.228,137.562,0,259.61,8286.44,99.13,0.00,-0.13,5,-212.28,7.34,-142.80
114.228,137.562,0,259.61,8286.44,99.13,0.00,-0.13,5,-212.28,7.34,-142.80
114.228,137.562,0,259.40,8288.61,99.11,0.00,-0.12,5,-212.21,7.34,-141.36
114.228,137.562,0,259.40,8288.61,99.11,0.00,-0.12,5,-212.21,7.34,-141.36
128.661,137.562,0,259.35,8394.53,99.13,0.00,-0.08,5,-212.15,7.34,-139.92
128.661,137.562,0,259.50,8392.17,99.08,0.00,-0.05,5,-212.09,7.34,-138.48
128.661,137.562,0,259.50,8392.17,99.08,0.00,-0.05,5,-212.09,7.34,-138.48
128.661,137.562,0,259.57,8304.96,99.06,0.00,-0.03,5,-212.02,7.34,-137.04
128.661,137.562,0,259.40,8270.81,99.07,0.00,0.03,5,-211.96,7.34,-135.60
128.661,137.562,0,259.40,8270.81,99.07,0.00,0.03,5,-211.96,7.34,-135.60
128.661,137.562,0,259.40,8270.81,99.07,0.00,0.03,5,-211.96,7.34,-135.60
128.661,137.562,0,259.40,8270.81,99.07,0.00,0.03,5,-211.96,7.34,-135.60
128.661,137.562,0,259.22,8259.90,99.07,0.00,0.09,5,-211.90,7.34,-134.16
128.661,137.562,0,259.27,8388.28,99.11,0.00,0.16,5,-211.83,7.34,-132.72
128.661,137.562,0,259.39,8396.14,99.10,0.00,0.25,5,-211.77,7.34,-131.28
128.661,137.562,0,259.51,8391.86,99.07,0.00,0.35,5,-211.71,7.34,-129.84
128.661,137.562,0,259.51,8391.86,99.07,0.00,0.35,5,-211.71,7.34,-129.84
128.661,137.562,0,259.52,8297.89,99.06,0.00,0.46,5,-211.65,7.34,-128.40
128.661,137.562,0,259.33,8281.50,99.05,0.00,0.56,5,-211.58,7.34,-126.96
128.661,137.562,0,259.33,8281.50,99.05,0.00,0.56,5,-211.58,7.34,-126.96
143.107,137.562,0,259.16,8321.22,99.04,0.00,0.66,5,-211.52,7.34,-125.52
143.107,137.562,0,259.16,8321.22,99.04,0.00,0.66,5,-211.52,7.34,-125.52
143.107,137.562,0,259.25,8393.84,99.07,0.00,0.74,5,-211.45,7.34,-124.09
143.107,137.562,0,259.37,8396.94,99.09,0.00,0.81,5,-211.39,7.34,-122.65
143.107,137.562,0,259.37,8396.94,99.09,0.00,0.81,5,-211.39,7.34,-122.65
143.107,137.562,0,259.49,8396.59,99.12,0.00,0.85,5,-211.32,7.34,-121.21
143.107,137.562,0,259.44,8288.19,99.15,0.00,0.86,5,-211.26,7.34,-119.77
143.107,137.562,0,259.44,8288.19,99.15,0.00,0.86,5,-211.26,7.34,-119.77
143.107,137.562,0,259.24,8285.17,99.11,0.00,0.84,5,-211.19,7.34,-118.33
143.107,137.562,0,259.24,8285.17,99.11,0.00,0.84,5,-211.19,7.34,-118.33
143.107,137.562,0,259.12,8364.27,99.08,0.00,0.80,5,-211.12,7.34,-116.89
143.107,137.562,0,259.24,8395.42,99.04,0.00,0.75,5,-211.06,7.34,-115.45
143.107,137.562,0,259.24,8395.42,99.04,0.00,0.75,5,-211.06,7.34,-115.45
143.107,137.562,0,259.36,8366.89,0.00,0.00,0.67,0,-210.99,7.34,-114.01
143.107,137.562,0,259.36,8366.89,0.00,0.00,0.67,0,-210.99,7.34,-114.01
143.107,137.562,0,259.18,8169.24,0.00,0.00,0.60,0,-210.91,7.34,-112.57
157.535,137.562,0,259.02,7975.83,0.00,0.00,0.55,0,-210.84,7.35,-111.14
157.535,137.562,0,259.02,7975.83,0.00,0.00,0.55,0,-210.84,7.35,-111.14
157.535,137.562,0,258.99,7575.48,3.25,0.00,0.53,6,-210.77,7.35,-109.70
157.535,137.562,0,259.06,7316.50,96.05,0.00,0.49,6,-210.70,7.35,-108.26
157.535,137.562,0,259.06,7316.50,96.05,0.00,0.49,6,-210.70,7.35,-108.26
157.535,137.562,0,259.21,7360.07,93.85,0.00,0.46,6,-210.62,7.35,-106.82
157.535,137.562,0,259.35,7396.02,90.87,0.00,0.45,6,-210.55,7.35,-105.39
157.535,137.562,0,259.35,7396.02,90.87,0.00,0.45,6,-210.55,7.35,-105.39
157.535,137.562,0,259.49,7417.40,87.54,0.00,0.47,6,-210.47,7.35,-103.95
157.535,137.562,0,259.49,7417.40,87.54,0.00,0.47,6,-210.47,7.35,-103.95
157.535,137.562,0,259.62,7426.05,83.12,0.00,0.47,6,-210.39,7.35,-102.51
157.535,137.562,0,259.75,7407.48,77.71,0.00,0.51,6,-210.32,7.35,-101.07
157.535,137.562,0,259.75,7407.48,77.71,0.00,0.51,6,-210.32,7.35,-101.07
157.535,137.562,0,259.88,7383.47,70.86,1.02,0.53,6,-210.24,7.35,-99.62
157.535,137.562,0,259.88,7383.47,70.86,1.02,0.53,6,-210.24,7.35,-99.62
157.535,137.562,0,259.98,7321.09,62.13,4.17,0.56,6,-210.16,7.35,-98.18
171.937,137.562,0,259.96,7285.67,52.24,8.00,0.58,6,-210.08,7.36,-96.74
171.937,137.562,0,259.96,7285.67,52.24,8.00,0.58,6,-210.08,7.36,-96.74
171.937,137.562,0,259.84,7248.31,41.61,12.84,0.58,6,-210.00,7.35,-95.30
171.937,137.562,0,259.84,7248.31,41.61,12.84,0.58,6,-210.00,7.35,-95.30
171.937,137.562,0,259.58,7222.11,31.06,17.28,0.58,6,-209.92,7.35,-93.86
171.937,137.562,0,259.23,7209.73,21.83,20.56,0.55,6,-209.84,7.35,-92.42
171.937,137.562,0,259.23,7209.73,21.83,20.56,0.55,6,-209.84,7.35,-92.42
171.937,137.562,0,258.79,7194.55,11.44,24.93,0.51,6,-209.76,7.35,-90.98
171.937,137.562,0,258.25,7167.01,1.95,28.90,0.46,6,-209.68,7.34,-89.55
171.937,137.562,0,258.25,7167.01,1.95,28.90,0.46,6,-209.68,7.34,-89.55
171.937,137.562,0,257.71,7139.90,0.00,32.57,0.42,6,-209.59,7.34,-88.12
171.937,137.562,0,257.71,7139.90,0.00,32.57,0.42,6,-209.59,7.34,-88.12
171.937,137.562,0,257.15,7119.26,0.00,34.74,0.35,6,-209.51,7.34,-86.69
171.937,137.562,0,256.45,7103.38,0.00,37.33,0.28,6,-209.43,7.34,-85.27
171.937,137.562,0,256.45,7103.38,0.00,37.33,0.28,6,-209.43,7.34,-85.27
171.937,137.562,0,255.72,7083.29,0.00,39.79,0.21,6,-209.35,7.34,-83.85
171.937,137.562,0,255.72,7083.29,0.00,39.79,0.21,6,-209.35,7.34,-83.85
186.253,137.562,0,254.97,7057.59,0.00,41.79,0.13,6,-209.26,7.34,-82.43
186.253,137.562,0,254.19,7034.94,0.00,44.59,0.06,6,-209.18,7.34,-81.02
186.253,137.562,0,254.19,7034.94,0.00,44.59,0.06,6,-209.18,7.34,-81.02
186.253,137.562,0,253.38,7008.46,0.00,47.05,-0.01,6,-209.09,7.34,-79.61
186.253,137.562,0,253.38,7008.46,0.00,47.05,-0.01,6,-209.09,7.34,-79.61
186.253,137.562,0,252.54,6975.37,0.00,49.08,-0.05,6,-209.01,7.35,-78.21
186.253,137.562,0,251.69,6940.42,0.00,50.61,-0.04,6,-208.93,7.35,-76.81
186.253,137.562,0,251.69,6940.42,0.00,50.61,-0.04,6,-208.93,7.35,-76.81
186.253,137.562,0,250.81,6908.08,0.00,51.52,-0.02,6,-208.84,7.35,-75.42
186.253,137.562,0,249.93,6880.38,0.00,51.99,0.01,6,-208.76,7.35,-74.03
186.253,137.562,0,249.93,6880.38,0.00,51.99,0.01,6,-208.76,7.35,-74.03
186.253,137.562,0,249.01,6866.20,0.00,52.16,0.07,6,-208.68,7.35,-72.64
186.253,137.562,0,249.01,6866.20,0.00,52.16,0.07,6,-208.68,7.35,-72.64
186.253,137.562,0,248.12,6845.15,0.00,52.39,0.13,6,-208.59,7.35,-71.27
186.253,137.562,0,247.22,6826.63,0.00,53.21,0.19,6,-208.51,7.35,-69.89
186.253,137.562,0,247.22,6826.63,0.00,53.21,0.19,6,-208.51,7.35,-69.89
200.158,137.562,0,246.31,6799.56,0.00,54.11,0.24,6,-208.43,7.35,-68.52
200.158,137.562,0,246.31,6799.56,0.00,54.11,0.24,6,-208.43,7.35,-68.52
200.158,137.562,0,245.40,6753.18,0.00,54.96,0.28,6,-208.34,7.35,-67.16
200.158,137.562,0,244.47,6721.30,0.00,55.72,0.31,6,-208.26,7.36,-65.80
200.158,137.562,0,244.47,6721.30,0.00,55.72,0.31,6,-208.26,7.36,-65.80
200.158,137.562,0,243.52,6709.76,0.00,56.43,0.32,6,-208.18,7.36,-64.45
200.158,137.562,0,242.56,6686.94,0.00,56.77,0.32,6,-208.10,7.36,-63.10
200.158,137.562,0,242.56,6686.94,0.00,56.77,0.32,6,-208.10,7.36,-63.10
200.158,137.562,0,241.61,6659.72,0.00,56.85,0.31,6,-208.02,7.36,-61.76
200.158,137.562,0,241.61,6659.72,0.00,56.85,0.31,6,-208.02,7.36,-61.76
200.158,137.562,0,240.68,6631.01,0.00,56.15,0.30,6,-207.94,7.36,-60.42
200.158,137.562,0,239.75,6608.12,0.00,55.23,0.29,6,-207.85,7.36,-59.09
200.158,137.562,0,239.75,6608.12,0.00,55.23,0.29,6,-207.85,7.36,-59.09
200.158,137.562,0,238.84,6577.64,0.00,54.65,0.29,6,-207.77,7.36,-57.76
200.158,137.562,0,238.84,6577.64,0.00,54.65,0.29,6,-207.77,7.36,-57.76
200.158,137.562,0,237.94,6546.23,0.00,54.33,0.29,6,-207.69,7.36,-56.44
213.572,137.562,0,237.04,6519.09,0.00,54.23,0.28,6,-207.61,7.36,-55.13
213.572,137.562,0,237.04,6519.09,0.00,54.23,0.28,6,-207.61,7.36,-55.13
213.572,137.562,0,236.11,6502.29,0.00,54.16,0.28,6,-207.53,7.36,-53.81
213.572,137.562,0,236.11,6502.29,0.00,54.16,0.28,6,-207.53,7.36,-53.81
213.572,137.562,0,235.19,6482.28,0.00,54.19,0.26,6,-207.45,7.36,-52.51
213.572,137.562,0,234.28,6465.41,0.00,54.16,0.26,6,-207.37,7.36,-51.21
213.572,137.562,0,234.28,6465.41,0.00,54.16,0.26,6,-207.37,7.36,-51.21
213.572,137.562,0,233.38,6443.31,0.00,54.32,0.25,6,-207.28,7.36,-49.91
213.572,137.562,0,232.47,6414.82,0.00,54.62,0.23,6,-207.20,7.37,-48.62
213.572,137.562,0,232.47,6414.82,0.00,54.62,0.23,6,-207.20,7.37,-48.62
213.572,137.562,0,231.59,6376.43,0.00,54.92,0.21,6,-207.12,7.37,-47.33
213.572,137.562,0,231.59,6376.43,0.00,54.92,0.21,6,-207.12,7.37,-47.33
213.572,137.562,0,230.69,6344.32,0.00,55.20,0.18,6,-207.04,7.37,-46.05
213.572,137.562,0,229.78,6315.75,0.00,55.90,0.15,6,-206.96,7.37,-44.77
213.572,137.562,0,229.78,6315.75,0.00,55.90,0.15,6,-206.96,7.37,-44.77
213.572,137.562,0,228.87,6285.97,0.00,55.90,0.10,6,-206.88,7.37,-43.50
213.572,137.562,0,228.87,6285.97,0.00,55.90,0.10,6,-206.88,7.37,-43.50
226.489,137.562,0,227.94,6269.16,0.00,56.02,0.11,6,-206.80,7.37,-42.24
226.489,137.562,0,227.01,6250.16,0.00,56.19,0.11,6,-206.72,7.37,-40.97
226.489,137.562,0,227.01,6250.16,0.00,56.19,0.11,6,-206.72,7.37,-40.97
226.489,137.562,0,226.09,6229.17,0.00,56.32,0.11,6,-206.64,7.38,-39.72
226.489,137.562,0,226.09,6229.17,0.00,56.32,0.11,6,-206.64,7.38,-39.72
226.489,137.562,0,225.18,6200.35,0.00,56.41,0.11,6,-206.56,7.38,-38.47
226.489,137.562,0,224.26,6173.37,0.00,56.92,0.10,6,-206.48,7.38,-37.22
226.489,137.562,0,224.26,6173.37,0.00,56.92,0.10,6,-206.48,7.38,-37.22
226.489,137.562,0,223.34,6139.59,0.00,57.50,0.08,6,-206.40,7.38,-35.98
226.489,137.562,0,223.34,6139.59,0.00,57.50,0.08,6,-206.40,7.38,-35.98
226.489,137.562,0,222.41,6110.63,0.00,57.75,0.08,6,-206.32,7.38,-34.74
226.489,137.562,0,221.48,6087.66,0.00,57.76,0.07,6,-206.24,7.38,-33.51
226.489,137.562,0,221.48,6087.66,0.00,57.76,0.07,6,-206.24,7.38,-33.51
226.489,137.562,0,220.55,6063.89,0.00,57.81,0.07,6,-206.16,7.38,-32.29
226.489,137.562,0,219.62,6041.23,0.00,57.59,0.07,6,-206.09,7.38,-31.07
226.489,137.562,0,219.62,6041.23,0.00,57.59,0.07,6,-206.09,7.38,-31.07
238.897,137.562,0,218.70,6011.21,0.00,57.62,0.07,6,-206.01,7.38,-29.85
238.897,137.562,0,218.70,6011.21,0.00,57.62,0.07,6,-206.01,7.38,-29.85
238.897,137.562,0,217.76,5987.15,0.00,57.66,0.07,6,-205.93,7.38,-28.64
238.897,137.562,0,216.84,5960.96,0.00,57.72,0.06,6,-205.85,7.38,-27.44
238.897,137.562,0,216.84,5960.96,0.00,57.72,0.06,6,-205.85,7.38,-27.44
238.897,137.562,0,215.89,5946.13,0.00,57.73,0.07,6,-205.78,7.38,-26.24
238.897,137.562,0,215.89,5946.13,0.00,57.73,0.07,6,-205.78,7.38,-26.24
238.897,137.562,0,214.97,5921.21,0.00,57.63,0.06,6,-205.70,7.39,-25.05
238.897,137.562,0,214.05,5894.35,0.00,57.76,0.05,6,-205.62,7.39,-23.86
238.897,137.562,0,214.05,5894.35,0.00,57.76,0.05,6,-205.62,7.39,-23.86
238.897,137.562,0,213.13,5864.77,0.00,58.34,0.05,6,-205.55,7.39,-22.67
238.897,137.562,0,212.20,5832.68,0.00,59.30,0.06,6,-205.47,7.39,-21.49
238.897,137.562,0,212.20,5832.68,0.00,59.30,0.06,6,-205.47,7.39,-21.49
238.897,137.562,0,211.27,5799.20,0.00,60.21,0.06,6,-205.39,7.40,-20.32
238.897,137.562,0,211.27,5799.20,0.00,60.21,0.06,6,-205.39,7.40,-20.32
238.897,137.562,0,210.33,5767.40,0.00,61.06,0.06,6,-205.32,7.40,-19.15
250.789,137.562,0,209.37,5736.88,0.00,61.71,0.08,6,-205.24,7.40,-17.99
250.789,137.562,0,209.37,5736.88,0.00,61.71,0.08,6,-205.24,7.40,-17.99
250.789,137.562,0,208.41,5705.80,0.00,62.51,0.08,6,-205.17,7.40,-16.83
250.789,137.562,0,208.41,5705.80,0.00,62.51,0.08,6,-205.17,7.40,-16.83
250.789,137.562,0,207.42,5682.38,0.00,63.62,0.08,6,-205.10,7.40,-15.68
250.789,137.562,0,206.42,5657.31,0.00,65.30,0.06,6,-205.02,7.40,-14.53
250.789,137.562,0,206.42,5657.31,0.00,65.30,0.06,6,-205.02,7.40,-14.53
250.789,137.562,0,205.40,5626.83,0.00,66.78,0.06,6,-204.95,7.40,-13.39
